time	Light
03:11	1
03:11	1
03:12	3
03:12	2
03:12	1
03:12	4
03:12	1
03:13	0
03:13	1
03:13	1
03:13	7
03:13	1
03:14	7
03:14	2
03:14	2
03:14	0
03:14	2
03:15	1
03:15	1
03:15	1
03:15	3
03:15	2
03:16	2
03:16	2
03:16	2
03:16	1
03:16	1
03:16	1
03:17	1
03:17	0
03:17	1
03:17	1
03:17	1
03:18	4
03:18	1
03:18	3
03:18	1
03:18	2
03:19	2
03:19	1
03:19	1
03:19	2
03:19	1
03:20	0
03:20	3
03:20	1
03:20	2
03:20	1
03:21	1
03:21	3
03:21	1
03:21	2
03:21	1
03:22	5
03:22	4
03:22	1
03:22	2
03:22	0
03:23	1
03:23	1
03:23	4
03:23	2
03:23	5
03:24	1
03:24	1
03:24	1
03:24	0
03:24	2
03:24	0
03:25	2
03:25	4
03:25	2
03:25	2
03:25	2
03:26	2
03:26	1
03:26	1
03:26	1
03:26	0
03:27	1
03:27	3
03:27	2
03:27	3
03:27	2
03:28	3
03:28	1
03:28	1
03:28	1
03:28	2
03:29	1
03:29	1
03:29	5
03:29	2
03:29	1
03:30	1
03:30	2
03:30	1
03:30	0
03:30	1
03:31	4
03:31	1
03:31	1
03:31	2
03:31	1
03:32	1
03:32	4
03:32	1
03:55	3
03:55	7
03:55	3
03:56	6
03:56	4
03:56	3
03:56	4
03:56	0
03:57	1
03:57	1
03:57	1
03:57	0
03:57	1
03:58	1
03:58	1
03:58	0
03:58	1
03:58	1
03:59	0
03:59	1
03:59	0
03:59	0
03:59	4
04:00	0
04:00	0
04:00	1
04:00	1
04:00	0
04:01	2
04:01	1
04:01	1
04:01	0
04:01	0
04:01	2
04:02	0
04:02	0
04:02	0
04:02	1
04:02	1
04:03	0
04:03	0
04:03	1
04:03	0
04:03	1
04:04	0
04:04	1
04:04	1
04:04	1
04:04	1
04:05	0
04:05	0
04:05	1
04:05	1
04:05	5
04:06	0
04:06	1
04:06	5
04:06	1
04:06	3
04:07	1
04:07	1
04:07	1
04:07	1
04:07	1
04:08	0
04:08	2
04:08	1
04:08	0
04:08	1
04:09	1
04:09	1
04:09	1
04:09	1
04:09	0
04:09	0
04:10	1
04:10	1
04:10	1
04:10	1
04:10	1
04:11	2
04:11	1
04:11	1
04:11	1
04:11	4
04:12	1
04:12	1
04:12	0
04:12	1
04:12	0
04:13	0
04:13	0
04:13	1
04:13	0
04:13	1
04:14	2
04:14	2
04:14	1
04:14	1
04:14	1
04:15	1
04:15	1
04:15	11
04:15	1
04:15	1
04:16	1
04:16	2
04:16	1
04:16	1
04:16	0
04:17	4
04:17	0
04:17	0
04:17	0
04:17	1
04:17	1
04:18	3
04:18	0
04:18	3
04:18	0
04:18	1
04:19	1
04:19	1
04:19	0
04:19	1
04:19	1
04:20	0
04:20	1
04:20	1
04:20	1
04:20	3
04:21	1
04:21	0
04:21	1
04:21	1
04:21	1
04:22	1
04:22	2
04:22	3
04:22	1
04:22	1
04:23	1
04:23	0
04:23	0
04:23	1
04:23	1
04:24	1
04:24	0
04:24	0
04:24	0
04:24	5
04:25	3
04:25	1
04:25	1
04:25	1
04:25	1
04:26	2
04:26	0
04:26	0
04:26	2
04:26	2
04:26	0
04:27	1
04:27	4
04:27	2
04:27	1
04:27	5
04:28	4
04:28	3
04:28	0
04:28	0
04:28	2
04:29	1
04:29	0
04:29	2
04:29	4
04:29	1
04:30	0
04:30	1
04:30	1
04:30	0
04:30	2
04:31	3
04:31	0
04:31	0
04:31	0
04:31	0
04:32	0
04:32	0
04:32	0
04:32	1
04:32	0
04:33	1
04:33	1
04:33	1
04:33	0
04:33	2
04:34	0
04:34	2
04:34	1
04:34	1
04:34	0
04:34	0
04:35	0
04:35	2
04:35	0
04:35	0
04:35	1
04:36	1
04:36	0
04:36	1
04:36	3
04:36	1
04:37	1
04:37	2
04:37	1
04:37	0
04:37	0
04:38	0
04:38	0
04:38	1
04:38	0
04:38	1
04:39	0
04:39	1
04:39	0
04:39	1
04:39	2
04:40	0
04:40	3
04:40	0
04:40	1
04:40	0
04:41	0
04:41	0
04:41	0
04:41	3
04:41	0
04:42	0
04:42	0
04:42	1
04:42	0
04:42	0
04:42	0
04:43	0
04:43	0
04:43	0
04:43	0
04:43	0
04:44	1
04:44	0
04:44	3
04:44	2
04:44	0
04:45	0
04:45	0
04:45	1
04:45	4
04:45	1
04:46	0
04:46	1
04:46	0
04:46	1
04:46	4
04:47	0
04:47	1
04:47	3
04:47	0
04:47	1
04:48	0
04:48	0
04:48	0
04:48	3
04:48	0
04:49	0
04:49	0
04:49	0
04:49	1
04:49	4
04:50	2
04:50	0
04:50	0
04:50	1
04:50	0
04:51	0
04:51	2
04:51	1
04:51	1
04:51	1
04:51	0
04:52	0
04:52	3
04:52	1
04:52	0
04:52	1
04:53	0
04:53	1
04:53	1
04:53	1
04:53	1
04:54	4
04:54	2
04:54	1
04:54	1
04:54	0
04:55	3
04:55	1
04:55	0
04:55	1
04:55	1
04:56	0
04:56	0
04:56	1
04:56	1
04:56	1
04:57	0
04:57	0
04:57	0
04:57	0
04:57	0
04:58	1
04:58	1
04:58	0
04:58	0
04:58	0
04:59	0
04:59	0
04:59	3
04:59	1
04:59	0
04:59	2
05:00	0
05:00	0
05:00	0
05:00	1
05:00	0
05:01	1
05:01	1
05:01	1
05:01	1
05:01	1
05:02	0
05:02	0
05:02	0
05:02	3
05:02	1
05:03	3
05:03	0
05:03	0
05:03	0
05:03	1
05:04	0
05:04	0
05:04	0
05:04	0
05:04	1
05:05	0
05:05	0
05:05	0
05:05	0
05:05	1
05:06	1
05:06	0
05:06	4
05:06	0
05:06	1
05:07	1
05:07	1
05:07	0
05:07	0
05:07	0
05:07	0
05:08	1
05:08	0
05:08	4
05:08	1
05:08	0
05:09	1
05:09	1
05:09	0
05:09	0
05:09	1
05:10	1
05:10	0
05:10	1
05:10	0
05:10	4
05:11	2
05:11	6
05:11	0
05:11	1
05:11	1
05:12	0
05:12	1
05:12	1
05:12	0
05:12	0
05:13	1
05:13	0
05:13	0
05:13	0
05:13	1
05:14	1
05:14	1
05:14	2
05:14	1
05:14	0
05:15	1
05:15	0
05:15	1
05:15	1
05:15	0
05:16	3
05:16	0
05:16	3
05:16	5
05:16	0
05:16	1
05:17	0
05:17	6
05:17	3
05:17	1
05:17	1
05:18	0
05:18	0
05:18	0
05:18	0
05:18	4
05:19	1
05:19	0
05:19	0
05:19	1
05:19	0
05:20	0
05:20	0
05:20	3
05:20	1
05:20	0
05:21	0
05:21	0
05:21	0
05:21	1
05:22	1
05:22	0
05:22	0
05:22	0
05:22	0
05:23	0
05:23	0
05:23	1
05:23	0
05:23	1
05:24	0
05:24	0
05:24	1
05:24	0
05:24	1
05:24	0
05:25	5
05:25	1
05:25	0
05:25	0
05:25	0
05:26	0
05:26	0
05:26	1
05:26	1
05:26	0
05:27	4
05:27	1
05:27	1
05:27	1
05:27	1
05:28	1
05:28	1
05:28	2
05:28	0
05:28	0
05:29	0
05:29	1
05:29	0
05:29	1
05:29	1
05:30	0
05:30	0
05:30	0
05:30	0
05:30	0
05:31	1
05:31	0
05:31	1
05:31	0
05:31	0
05:32	0
05:32	1
05:32	0
05:32	3
05:32	1
05:33	0
05:33	1
05:33	0
05:33	0
05:33	1
05:34	1
05:34	0
05:34	0
05:34	1
05:34	0
05:35	0
05:35	0
05:35	1
05:35	1
05:35	1
05:36	1
05:36	0
05:36	1
05:36	0
05:36	2
05:37	1
05:37	1
05:37	3
05:37	0
05:37	1
05:38	2
05:38	1
05:38	0
05:38	0
05:38	1
05:39	0
05:39	0
05:39	3
05:39	2
05:39	1
05:40	0
05:40	0
05:40	1
05:40	1
05:40	0
05:41	0
05:41	1
05:41	0
05:41	0
05:41	0
05:41	1
05:42	0
05:42	0
05:42	1
05:42	0
05:42	0
05:43	1
05:43	1
05:43	0
05:43	0
05:43	1
05:44	0
05:44	1
05:44	3
05:44	0
05:44	1
05:45	2
05:45	1
05:45	1
05:45	1
05:45	0
05:46	0
05:46	0
05:46	1
05:46	0
05:46	0
05:47	1
05:47	0
05:47	3
05:47	0
05:47	0
05:48	0
05:48	0
05:48	3
05:48	2
05:48	1
05:49	0
05:49	2
05:49	0
05:49	3
05:49	0
05:49	0
05:50	0
05:50	0
05:50	0
05:50	1
05:50	0
05:51	0
05:51	3
05:51	0
05:51	0
05:51	1
05:52	0
05:52	0
05:52	0
05:52	1
05:52	3
05:53	0
05:53	0
05:53	1
05:53	3
05:53	0
05:54	0
05:54	0
05:54	0
05:54	0
05:54	0
05:55	0
05:55	2
05:55	1
05:55	1
05:55	0
05:56	0
05:56	1
05:56	1
05:56	0
05:56	0
05:57	1
05:57	1
05:57	0
05:57	4
05:57	0
05:57	1
05:58	0
05:58	0
05:58	1
05:58	0
05:58	0
05:59	1
05:59	0
05:59	0
05:59	1
05:59	1
06:00	0
06:00	0
06:00	1
06:00	2
06:00	1
06:01	0
06:01	6
06:01	0
06:01	0
06:01	0
06:02	0
06:02	0
06:02	0
06:02	2
06:02	1
06:03	1
06:03	0
06:03	0
06:03	1
06:03	0
06:04	7
06:04	1
06:04	3
06:04	1
06:04	0
06:05	0
06:05	1
06:05	3
06:05	3
06:05	3
06:06	0
06:06	0
06:06	1
06:06	0
06:06	0
06:06	1
06:07	2
06:07	1
06:07	0
06:07	2
06:07	0
06:08	1
06:08	4
06:08	0
06:08	1
06:08	2
06:09	1
06:09	3
06:09	0
06:09	0
06:09	1
06:10	0
06:10	0
06:10	1
06:10	3
06:10	1
06:11	0
06:11	0
06:11	0
06:11	1
06:11	0
06:12	0
06:12	0
06:12	0
06:12	0
06:12	1
06:13	1
06:13	1
06:13	6
06:13	0
06:13	1
06:14	1
06:14	0
06:14	3
06:14	0
06:14	3
06:14	5
06:15	0
06:15	0
06:15	0
06:15	1
06:15	1
06:16	1
06:16	1
06:16	0
06:16	1
06:16	0
06:17	0
06:17	1
06:17	1
06:17	1
06:17	2
06:18	1
06:18	1
06:18	0
06:18	0
06:18	6
06:19	0
06:19	1
06:19	1
06:19	0
06:19	1
06:20	0
06:20	1
06:20	1
06:20	0
06:20	0
06:21	0
06:21	0
06:21	2
06:21	1
06:21	1
06:22	0
06:22	0
06:22	0
06:22	1
06:22	1
06:22	3
06:23	0
06:23	0
06:23	0
06:23	0
06:23	0
06:24	0
06:24	1
06:24	1
06:24	0
06:24	0
06:25	0
06:25	0
06:25	3
06:25	0
06:26	1
06:26	1
06:26	1
06:26	0
06:26	2
06:27	6
06:27	1
06:27	6
06:27	0
06:27	0
06:28	1
06:28	0
06:28	1
06:28	0
06:29	1
06:29	0
06:29	2
06:29	2
06:29	1
06:30	1
06:30	1
06:30	2
06:30	0
06:30	0
06:31	0
06:31	0
06:31	1
06:31	0
06:31	0
06:31	0
06:32	0
06:32	4
06:32	1
06:32	1
06:32	0
06:33	1
06:33	0
06:33	0
06:33	0
06:33	0
06:34	0
06:34	0
06:34	3
06:34	0
06:34	0
06:35	1
06:35	1
06:35	1
06:35	1
06:36	0
06:36	1
06:36	0
06:36	0
06:36	1
06:37	0
06:37	1
06:37	0
06:37	0
06:37	1
06:38	1
06:38	0
06:38	1
06:38	1
06:38	1
06:39	0
06:39	1
06:39	0
06:39	1
06:39	0
06:39	1
06:40	1
06:40	3
06:40	0
06:40	0
06:40	3
06:41	1
06:41	1
06:41	3
06:41	4
06:41	0
06:42	1
06:42	1
06:42	0
06:42	0
06:42	1
06:43	2
06:43	1
06:43	0
06:43	0
06:43	1
06:44	0
06:44	1
06:44	1
06:44	1
06:44	1
06:45	0
06:45	0
06:45	0
06:45	1
06:45	1
06:46	2
06:46	0
06:46	0
06:46	1
06:46	0
06:47	1
06:47	0
06:47	1
06:47	0
06:47	0
06:47	3
06:48	2
06:48	1
06:48	0
06:48	0
06:48	1
06:49	0
06:49	1
06:49	1
06:49	1
06:49	0
06:50	1
06:50	0
06:50	1
06:50	1
06:50	0
06:51	1
06:51	1
06:51	1
06:51	1
06:52	2
06:52	1
06:52	1
06:52	3
06:52	1
06:53	1
06:53	0
06:53	0
06:53	1
06:54	1
06:54	0
06:54	1
06:54	1
06:54	4
06:55	1
06:55	0
06:55	1
06:55	0
06:55	0
06:56	1
06:56	0
06:56	1
06:56	1
06:56	0
06:56	0
06:57	0
06:57	0
06:57	2
06:57	1
06:57	0
06:58	1
06:58	0
06:58	3
06:58	2
06:58	1
06:59	3
06:59	0
06:59	0
06:59	0
06:59	1
07:00	0
07:00	1
07:00	0
07:00	0
07:00	0
07:01	2
07:01	0
07:01	0
07:01	1
07:01	1
07:02	1
07:02	3
07:02	2
07:02	1
07:02	1
07:03	0
07:03	0
07:03	0
07:03	1
07:03	1
07:04	1
07:04	0
07:04	0
07:04	0
07:04	0
07:04	1
07:05	1
07:05	1
07:05	4
07:05	1
07:05	1
07:06	1
07:06	5
07:06	0
07:06	1
07:06	0
07:07	0
07:07	3
07:07	0
07:07	1
07:07	1
07:08	4
07:08	1
07:08	0
07:08	0
07:08	2
07:09	0
07:09	1
07:09	0
07:09	0
07:09	1
07:10	1
07:10	1
07:10	0
07:10	0
07:10	0
07:11	1
07:11	1
07:11	1
07:11	3
07:11	1
07:12	0
07:12	1
07:12	0
07:12	2
07:12	1
07:12	1
07:13	1
07:13	1
07:13	1
07:13	1
07:13	1
07:14	1
07:14	0
07:14	1
07:14	3
07:14	0
07:15	1
07:15	0
07:15	1
07:15	0
07:15	0
07:16	1
07:16	1
07:16	1
07:16	0
07:16	0
07:17	1
07:17	2
07:17	1
07:17	1
07:17	0
07:18	0
07:18	0
07:18	1
07:18	1
07:18	0
07:19	0
07:19	0
07:19	1
07:19	1
07:19	1
07:20	1
07:20	0
07:20	2
07:20	1
07:20	3
07:21	1
07:21	4
07:21	1
07:21	3
07:21	1
07:21	1
07:22	1
07:22	0
07:22	0
07:22	0
07:22	1
07:23	6
07:23	1
07:23	1
07:23	3
07:23	1
07:24	1
07:24	1
07:24	1
07:24	1
07:24	3
07:25	0
07:25	1
07:25	0
07:25	3
07:25	5
07:26	1
07:26	1
07:26	0
07:26	0
07:26	1
07:27	1
07:27	1
07:27	1
07:27	4
07:28	3
07:28	1
07:28	1
07:28	0
07:28	1
07:29	4
07:29	0
07:29	1
07:29	1
07:29	2
07:29	0
07:30	0
07:30	2
07:30	5
07:30	1
07:30	0
07:31	0
07:31	1
07:31	1
07:31	0
07:31	1
07:32	0
07:32	1
07:32	1
07:32	1
07:32	0
07:33	1
07:33	5
07:33	1
07:33	0
07:33	0
07:34	2
07:34	1
07:34	1
07:34	0
07:34	0
07:35	0
07:35	0
07:35	0
07:35	5
07:35	1
07:36	1
07:36	1
07:36	4
07:36	1
07:36	2
07:37	0
07:37	0
07:37	1
07:37	0
07:37	1
07:37	0
07:38	0
07:38	2
07:38	1
07:38	0
07:38	1
07:39	0
07:39	1
07:39	0
07:39	0
07:39	0
07:40	0
07:40	1
07:40	1
07:40	3
07:40	1
07:41	1
07:41	1
07:41	1
07:41	1
07:41	0
07:42	2
07:42	2
07:42	0
07:42	1
07:42	1
07:43	1
07:43	4
07:43	0
07:43	0
07:43	3
07:44	0
07:44	0
07:44	1
07:44	6
07:44	3
07:45	0
07:45	1
07:45	0
07:45	3
07:45	1
07:46	1
07:46	0
07:46	1
07:46	1
07:46	1
07:46	0
07:47	0
07:47	1
07:47	4
07:47	1
07:47	4
07:48	1
07:48	3
07:48	0
07:48	1
07:48	1
07:49	1
07:49	1
07:49	5
07:49	2
07:49	1
07:50	1
07:50	1
07:50	1
07:50	0
07:50	1
07:51	4
07:51	2
07:51	0
07:51	3
07:51	1
07:52	1
07:52	5
07:52	1
07:52	2
07:52	3
07:53	4
07:53	1
07:53	4
07:53	2
07:53	1
07:54	1
07:54	1
07:54	2
07:54	4
07:54	0
07:54	1
07:55	1
07:55	1
07:55	0
07:55	1
07:55	0
07:56	1
07:56	1
07:56	1
07:56	2
07:57	6
07:57	2
07:57	4
07:57	1
07:57	0
07:58	1
07:58	5
07:58	1
07:58	0
07:58	4
07:59	0
07:59	3
07:59	2
07:59	2
07:59	1
08:00	1
08:00	1
08:00	1
08:00	2
08:00	1
08:01	2
08:01	2
08:01	2
08:01	1
08:01	2
08:02	2
08:02	5
08:02	3
08:02	1
08:02	3
08:03	1
08:03	2
08:03	3
08:03	6
08:03	3
08:04	1
08:04	4
08:04	2
08:04	0
08:04	2
08:05	5
08:05	2
08:05	4
08:05	3
08:05	4
08:06	1
08:06	0
08:06	0
08:06	3
08:06	1
08:07	3
08:07	2
08:07	5
08:07	2
08:07	3
08:08	2
08:08	5
08:08	2
08:08	2
08:08	1
08:09	1
08:09	1
08:09	0
08:09	2
08:09	1
08:10	0
08:10	2
08:10	2
08:10	2
08:10	2
08:11	0
08:11	2
08:11	2
08:11	1
08:11	3
08:11	1
08:12	2
08:12	2
08:12	1
08:12	3
08:12	2
08:13	2
08:13	2
08:13	3
08:13	3
08:13	2
08:14	2
08:14	0
08:14	2
08:14	1
08:15	2
08:15	2
08:15	2
08:15	3
08:15	0
08:16	1
08:16	3
08:16	2
08:16	0
08:16	1
08:17	0
08:17	1
08:17	0
08:17	2
08:17	4
08:18	2
08:18	1
08:18	2
08:18	2
08:18	2
08:19	2
08:19	2
08:19	4
08:19	1
08:19	1
08:19	2
08:20	2
08:20	2
08:20	2
08:20	1
08:20	2
08:21	1
08:21	2
08:21	1
08:21	0
08:21	0
08:22	0
08:22	2
08:22	1
08:22	2
08:22	2
08:23	1
08:23	0
08:23	2
08:23	1
08:24	2
08:24	1
08:24	1
08:24	1
08:24	4
08:25	2
08:25	0
08:25	4
08:25	1
08:25	0
08:26	1
08:26	0
08:26	1
08:26	0
08:26	4
08:27	2
08:27	2
08:27	1
08:27	1
08:27	5
08:27	1
08:28	0
08:28	0
08:28	1
08:28	2
08:28	2
08:29	1
08:29	1
08:29	1
08:29	1
08:29	1
08:30	2
08:30	2
08:30	1
08:30	0
08:30	0
08:31	1
08:31	0
08:31	2
08:31	2
08:31	2
08:32	2
08:32	3
08:32	1
08:32	2
08:32	2
08:33	2
08:33	1
08:33	2
08:33	1
08:33	1
08:34	2
08:34	0
08:34	1
08:34	0
08:34	2
08:35	1
08:35	2
08:35	4
08:35	1
08:35	2
08:36	2
08:36	3
08:36	1
08:36	5
08:36	1
08:36	0
08:37	2
08:37	4
08:37	2
08:37	1
08:37	0
08:38	1
08:38	2
08:38	1
08:38	1
08:38	0
08:39	3
08:39	4
08:39	0
08:39	1
08:39	1
08:40	0
08:40	7
08:40	0
08:40	2
08:40	1
08:41	0
08:41	2
08:41	2
08:41	2
08:41	1
08:42	2
08:42	0
08:42	0
08:42	1
08:42	2
08:43	2
08:43	1
08:43	1
08:43	3
08:43	1
08:44	3
08:44	2
08:44	0
08:44	1
08:44	2
08:44	1
08:45	1
08:45	1
08:45	0
08:45	2
08:45	2
08:46	1
08:46	4
08:46	1
08:46	1
08:46	2
08:47	2
08:47	2
08:47	1
08:47	0
08:47	1
08:48	1
08:48	1
08:48	2
08:48	3
08:48	3
08:49	1
08:49	0
08:49	2
08:49	0
08:49	0
08:50	2
08:50	2
08:50	6
08:50	1
08:50	1
08:51	1
08:51	0
08:51	1
08:51	1
08:51	2
08:52	2
08:52	1
08:52	0
08:52	0
08:52	1
08:52	1
08:53	2
08:53	2
08:53	3
08:53	1
08:53	0
08:54	1
08:54	1
08:54	2
08:54	2
08:54	2
08:55	1
08:55	2
08:55	2
08:55	2
08:55	2
08:56	2
08:56	2
08:56	1
08:56	1
08:56	1
08:57	2
08:57	3
08:57	1
08:57	2
08:57	2
08:58	2
08:58	1
08:58	1
08:58	0
08:58	2
08:59	1
08:59	1
08:59	2
08:59	2
08:59	3
09:00	2
09:00	2
09:00	2
09:00	2
09:00	2
09:01	2
09:01	3
09:01	2
09:01	2
09:01	0
09:01	2
09:02	2
09:02	4
09:02	4
09:02	2
09:02	1
09:03	1
09:03	2
09:03	2
09:03	1
09:04	2
09:04	0
09:04	2
09:04	1
09:04	2
09:05	3
09:05	2
09:05	2
09:05	2
09:05	1
09:06	1
09:06	0
09:06	3
09:06	2
09:06	1
09:07	1
09:07	2
09:07	1
09:07	0
09:07	3
09:08	2
09:08	2
09:08	3
09:08	3
09:08	2
09:09	2
09:09	2
09:09	1
09:09	2
09:09	2
09:09	1
09:10	2
09:10	2
09:10	1
09:10	2
09:10	2
09:11	2
09:11	2
09:11	1
09:11	2
09:11	1
09:12	1
09:12	1
09:12	1
09:12	0
09:12	1
09:13	1
09:13	1
09:13	2
09:13	2
09:13	1
09:14	0
09:14	1
09:14	1
09:14	1
09:14	0
09:15	2
09:15	2
09:15	5
09:15	4
09:15	1
09:16	0
09:16	0
09:16	2
09:16	1
09:16	2
09:17	2
09:17	0
09:17	0
09:17	0
09:17	2
09:17	1
09:18	1
09:18	2
09:18	1
09:18	1
09:18	2
09:19	2
09:19	1
09:19	1
09:19	2
09:19	2
09:20	2
09:20	1
09:20	2
09:20	2
09:20	2
09:21	0
09:21	2
09:21	1
09:21	1
09:21	1
09:22	2
09:22	0
09:22	5
09:22	8
09:22	0
09:23	1
09:23	2
09:23	1
09:23	1
09:23	1
09:24	0
09:24	1
09:24	2
09:24	1
09:24	3
09:25	0
09:25	1
09:25	0
09:25	1
09:25	0
09:26	0
09:26	1
09:26	1
09:26	1
09:26	1
09:26	2
09:27	0
09:27	1
09:27	2
09:27	2
09:27	2
09:28	2
09:28	2
09:28	2
09:28	0
09:28	1
09:29	2
09:29	2
09:29	1
09:29	0
09:29	4
09:30	2
09:30	0
09:30	2
09:30	2
09:31	1
09:31	3
09:31	11
09:31	1
09:32	2
09:32	2
09:32	0
09:32	1
09:32	3
09:33	4
09:33	2
09:33	2
09:33	2
09:33	1
09:34	0
09:34	2
09:34	0
09:34	1
09:34	2
09:34	2
09:35	1
09:35	1
09:35	2
09:35	1
09:35	3
09:36	2
09:36	0
09:36	1
09:36	0
09:36	2
09:37	1
09:37	2
09:37	2
09:37	1
09:37	0
09:38	2
09:38	2
09:38	1
09:38	0
09:38	2
09:39	2
