time	Light
03:16	0
03:17	1
03:17	1
03:17	1
03:17	1
03:17	1
03:18	2
03:18	4
03:18	1
03:18	3
03:18	1
03:19	1
03:19	1
03:19	1
03:19	1
03:19	1
03:20	1
03:20	0
03:20	1
03:20	0
03:20	1
03:21	1
03:21	1
03:21	1
03:21	4
03:21	2
03:22	1
03:22	1
03:22	1
03:22	0
03:22	1
03:23	5
03:23	0
03:23	0
03:23	0
03:23	1
03:24	1
03:24	2
03:24	0
03:24	1
03:24	2
03:24	0
03:25	0
03:25	0
03:25	1
03:25	2
03:25	1
03:26	2
03:26	1
03:26	1
03:26	1
03:26	4
03:27	1
03:27	1
03:27	1
03:27	1
03:27	1
03:28	2
03:28	1
03:28	1
03:28	2
03:28	1
03:29	1
03:29	1
03:29	1
03:29	3
03:29	2
03:30	1
03:30	0
03:30	0
03:30	0
03:30	1
03:31	0
03:31	4
03:31	1
03:31	2
03:31	3
03:32	1
03:32	1
03:32	1
03:55	13
03:55	12
03:55	14
03:56	14
03:56	10
03:56	12
03:56	11
03:56	2
03:57	2
03:57	0
03:57	2
03:57	0
03:57	1
03:58	0
03:58	0
03:58	1
03:58	0
03:58	0
03:59	0
03:59	1
03:59	1
03:59	1
03:59	0
04:00	0
04:00	1
04:00	1
04:00	1
04:00	1
04:01	1
04:01	1
04:01	2
04:01	1
04:01	1
04:01	1
04:02	1
04:02	1
04:02	3
04:02	0
04:02	0
04:03	1
04:03	0
04:03	0
04:03	3
04:03	1
04:04	1
04:04	0
04:04	5
04:04	1
04:04	0
04:05	0
04:05	0
04:05	1
04:05	0
04:05	1
04:06	0
04:06	0
04:06	0
04:06	1
04:06	1
04:07	3
04:07	0
04:07	1
04:07	0
04:07	3
04:08	0
04:08	0
04:08	0
04:08	0
04:08	0
04:09	0
04:09	0
04:09	0
04:09	1
04:09	0
04:09	0
04:10	1
04:10	1
04:10	0
04:10	0
04:10	1
04:11	1
04:11	7
04:11	5
04:11	1
04:11	0
04:12	0
04:12	1
04:12	0
04:12	0
04:12	0
04:13	0
04:13	1
04:13	0
04:13	0
04:13	0
04:14	0
04:14	0
04:14	1
04:14	0
04:14	1
04:15	1
04:15	0
04:15	0
04:15	0
04:15	0
04:16	0
04:16	0
04:16	1
04:16	0
04:16	1
04:17	2
04:17	2
04:17	1
04:17	0
04:17	1
04:17	0
04:18	1
04:18	2
04:18	0
04:18	1
04:18	1
04:19	2
04:19	0
04:19	4
04:19	0
04:19	3
04:20	0
04:20	0
04:20	0
04:20	0
04:20	1
04:21	0
04:21	1
04:21	1
04:21	1
04:21	0
04:22	1
04:22	0
04:22	0
04:22	0
04:22	0
04:23	0
04:23	0
04:23	0
04:23	0
04:23	0
04:24	0
04:24	1
04:24	0
04:24	2
04:24	1
04:25	0
04:25	1
04:25	1
04:25	1
04:25	1
04:26	2
04:26	0
04:26	0
04:26	2
04:26	1
04:26	0
04:27	3
04:27	0
04:27	0
04:27	1
04:27	5
04:28	0
04:28	0
04:28	0
04:28	1
04:28	0
04:29	1
04:29	0
04:29	3
04:29	0
04:29	1
04:30	0
04:30	0
04:30	0
04:30	0
04:30	4
04:31	0
04:31	4
04:31	0
04:31	0
04:31	0
04:32	0
04:32	0
04:32	0
04:32	4
04:32	1
04:33	0
04:33	0
04:33	1
04:33	1
04:33	1
04:34	3
04:34	1
04:34	1
04:34	1
04:34	0
04:34	0
04:35	0
04:35	0
04:35	0
04:35	1
04:35	0
04:36	0
04:36	1
04:36	1
04:36	0
04:36	0
04:37	0
04:37	1
04:37	0
04:37	0
04:37	0
04:38	2
04:38	1
04:38	1
04:38	4
04:38	0
04:39	2
04:39	0
04:39	1
04:39	2
04:39	0
04:40	1
04:40	1
04:40	0
04:40	1
04:40	1
04:41	1
04:41	0
04:41	1
04:41	0
04:41	1
04:42	0
04:42	1
04:42	0
04:42	1
04:42	3
04:42	1
04:43	0
04:43	1
04:43	1
04:43	1
04:43	2
04:44	0
04:44	1
04:44	1
04:44	0
04:44	2
04:45	0
04:45	2
04:45	1
04:45	2
04:45	1
04:46	1
04:46	1
04:46	0
04:46	1
04:46	1
04:47	1
04:47	1
04:47	0
04:47	0
04:47	1
04:48	0
04:48	0
04:48	1
04:48	1
04:48	0
04:49	1
04:49	1
04:49	0
04:49	0
04:49	1
04:50	1
04:50	1
04:50	1
04:50	0
04:50	0
04:51	1
04:51	0
04:51	1
04:51	0
04:51	0
04:51	4
04:52	0
04:52	0
04:52	0
04:52	1
04:52	0
04:53	3
04:53	0
04:53	0
04:53	0
04:53	0
04:54	0
04:54	0
04:54	1
04:54	1
04:54	0
04:55	0
04:55	0
04:55	0
04:55	1
04:55	0
04:56	2
04:56	0
04:56	1
04:56	1
04:56	1
04:57	0
04:57	1
04:57	0
04:57	3
04:57	0
04:58	0
04:58	0
04:58	0
04:58	0
04:58	0
04:59	0
04:59	2
04:59	0
04:59	3
04:59	1
04:59	1
05:00	1
05:00	0
05:00	1
05:00	3
05:00	0
05:01	4
05:01	1
05:01	0
05:01	0
05:01	0
05:02	0
05:02	0
05:02	0
05:02	4
05:02	1
05:03	1
05:03	1
05:03	0
05:03	0
05:03	0
05:04	1
05:04	3
05:04	1
05:04	0
05:04	0
05:05	1
05:05	1
05:05	1
05:05	0
05:05	1
05:06	0
05:06	0
05:06	1
05:06	0
05:06	1
05:07	0
05:07	0
05:07	1
05:07	1
05:07	0
05:07	1
05:08	1
05:08	1
05:08	0
05:08	1
05:08	0
05:09	1
05:09	1
05:09	1
05:09	0
05:09	0
05:10	1
05:10	1
05:10	1
05:10	1
05:10	1
05:11	0
05:11	0
05:11	0
05:11	1
05:11	0
05:12	1
05:12	0
05:12	0
05:12	0
05:12	1
05:13	1
05:13	2
05:13	0
05:13	2
05:13	0
05:14	1
05:14	1
05:14	0
05:14	0
05:14	2
05:15	1
05:15	0
05:15	0
05:15	0
05:15	1
05:16	0
05:16	0
05:16	0
05:16	0
05:16	1
05:16	1
05:17	1
05:17	0
05:17	0
05:17	1
05:17	0
05:18	1
05:18	1
05:18	2
05:18	0
05:18	0
05:19	0
05:19	0
05:19	3
05:19	3
05:19	0
05:20	0
05:20	0
05:20	9
05:20	1
05:20	1
05:21	0
05:21	0
05:21	1
05:21	4
05:21	0
05:22	0
05:22	0
05:22	0
05:22	0
05:22	1
05:23	0
05:23	1
05:23	2
05:23	0
05:23	0
05:24	1
05:24	1
05:24	0
05:24	0
05:24	0
05:24	2
05:25	1
05:25	1
05:25	0
05:25	1
05:25	2
05:26	0
05:26	1
05:26	0
05:26	1
05:26	0
05:27	0
05:27	0
05:27	1
05:27	3
05:27	1
05:28	1
05:28	1
05:28	0
05:28	1
05:28	0
05:29	1
05:29	2
05:29	0
05:29	2
05:29	0
05:30	0
05:30	0
05:30	0
05:30	0
05:30	0
05:31	1
05:31	0
05:31	1
05:31	0
05:31	1
05:32	2
05:32	0
05:32	0
05:32	0
05:32	0
05:32	0
05:33	0
05:33	0
05:33	1
05:33	1
05:33	0
05:34	0
05:34	0
05:34	0
05:34	1
05:34	1
05:35	1
05:35	0
05:35	3
05:35	0
05:35	0
05:36	1
05:36	1
05:36	1
05:36	0
05:36	1
05:37	0
05:37	1
05:37	1
05:37	1
05:37	0
05:38	1
05:38	1
05:38	0
05:38	1
05:38	1
05:39	0
05:39	9
05:39	2
05:39	1
05:39	0
05:40	1
05:40	0
05:40	2
05:40	0
05:40	0
05:41	0
05:41	0
05:41	0
05:41	0
05:41	0
05:41	0
05:42	0
05:42	0
05:42	1
05:42	1
05:42	0
05:43	1
05:43	0
05:43	0
05:43	1
05:43	0
05:44	0
05:44	0
05:44	0
05:44	0
05:44	1
05:45	0
05:45	2
05:45	0
05:45	2
05:45	1
05:46	2
05:46	1
05:46	0
05:46	1
05:46	0
05:47	1
05:47	0
05:47	1
05:47	0
05:47	1
05:48	0
05:48	1
05:48	0
05:48	1
05:48	0
05:49	0
05:49	0
05:49	0
05:49	1
05:49	2
05:49	2
05:50	1
05:50	2
05:50	0
05:50	0
05:50	0
05:51	0
05:51	1
05:51	0
05:51	1
05:51	2
05:52	1
05:52	1
05:52	0
05:52	0
05:52	1
05:53	1
05:53	0
05:53	0
05:53	1
05:53	0
05:54	0
05:54	2
05:54	0
05:54	1
05:54	0
05:55	0
05:55	0
05:55	0
05:55	1
05:55	1
05:56	7
05:56	2
05:56	0
05:56	1
05:56	1
05:57	0
05:57	0
05:57	1
05:57	4
05:57	0
05:57	0
05:58	0
05:58	1
05:58	1
05:58	0
05:58	3
05:59	0
05:59	0
05:59	0
05:59	1
05:59	0
06:00	0
06:00	1
06:00	1
06:00	0
06:00	1
06:01	7
06:01	1
06:01	0
06:01	0
06:01	1
06:02	0
06:02	0
06:02	1
06:02	9
06:02	0
06:03	0
06:03	0
06:03	1
06:03	1
06:03	0
06:04	0
06:04	1
06:04	2
06:04	1
06:04	0
06:05	0
06:05	0
06:05	0
06:05	1
06:05	0
06:06	1
06:06	0
06:06	1
06:06	1
06:06	0
06:06	0
06:07	0
06:07	0
06:07	0
06:07	0
06:07	0
06:08	0
06:08	1
06:08	1
06:08	3
06:08	1
06:09	1
06:09	0
06:09	0
06:09	0
06:09	1
06:10	1
06:10	0
06:10	2
06:10	1
06:10	0
06:11	0
06:11	3
06:11	0
06:11	0
06:11	1
06:12	0
06:12	1
06:12	1
06:12	1
06:12	0
06:13	0
06:13	0
06:13	0
06:13	0
06:13	1
06:14	0
06:14	0
06:14	1
06:14	0
06:14	0
06:14	1
06:15	0
06:15	0
06:15	1
06:15	0
06:15	1
06:16	0
06:16	2
06:16	5
06:16	0
06:16	0
06:17	1
06:17	6
06:17	0
06:17	1
06:17	0
06:18	0
06:18	0
06:18	0
06:18	1
06:18	0
06:19	0
06:19	0
06:19	0
06:19	0
06:19	1
06:20	0
06:20	0
06:20	4
06:20	0
06:20	0
06:21	0
06:21	0
06:21	0
06:21	2
06:21	0
06:22	1
06:22	0
06:22	0
06:22	0
06:22	1
06:23	0
06:23	0
06:23	0
06:23	0
06:23	0
06:23	1
06:24	0
06:24	1
06:24	1
06:24	1
06:24	0
06:25	1
06:25	0
06:25	1
06:25	0
06:25	2
06:26	2
06:26	0
06:26	2
06:26	0
06:26	2
06:27	1
06:27	0
06:27	1
06:27	6
06:27	1
06:28	1
06:28	0
06:28	0
06:28	0
06:28	0
06:29	0
06:29	1
06:29	0
06:29	0
06:29	0
06:30	0
06:30	1
06:30	1
06:30	1
06:30	0
06:31	1
06:31	1
06:31	1
06:31	1
06:31	1
06:31	0
06:32	0
06:32	1
06:32	1
06:32	0
06:32	0
06:33	2
06:33	0
06:33	0
06:33	1
06:33	10
06:34	1
06:34	0
06:34	0
06:34	1
06:34	1
06:35	1
06:35	0
06:35	1
06:35	0
06:35	10
06:36	0
06:36	0
06:36	0
06:36	0
06:36	0
06:37	1
06:37	1
06:37	1
06:37	0
06:37	0
06:38	0
06:38	0
06:38	1
06:38	1
06:38	1
06:39	1
06:39	1
06:39	0
06:39	0
06:39	1
06:39	0
06:40	0
06:40	1
06:40	1
06:40	0
06:40	1
06:41	1
06:41	0
06:41	0
06:41	1
06:41	0
06:42	1
06:42	0
06:42	1
06:42	0
06:42	0
06:43	1
06:43	0
06:43	1
06:43	3
06:43	0
06:44	2
06:44	0
06:44	1
06:44	1
06:44	0
06:45	0
06:45	1
06:45	1
06:45	1
06:45	0
06:46	0
06:46	1
06:46	1
06:46	1
06:46	0
06:47	0
06:47	0
06:47	0
06:47	0
06:47	2
06:48	1
06:48	0
06:48	0
06:48	0
06:48	1
06:48	1
06:49	1
06:49	1
06:49	2
06:49	1
06:49	0
06:50	0
06:50	1
06:50	0
06:50	0
06:50	3
06:51	0
06:51	0
06:51	1
06:51	0
06:51	0
06:52	1
06:52	1
06:52	1
06:52	1
06:52	1
06:53	1
06:53	0
06:53	1
06:53	1
06:53	0
06:54	1
06:54	0
06:54	3
06:54	1
06:54	2
06:55	2
06:55	0
06:55	1
06:55	1
06:55	0
06:56	0
06:56	0
06:56	1
06:56	1
06:56	1
06:56	3
06:57	0
06:57	0
06:57	0
06:57	1
06:57	1
06:58	1
06:58	3
06:58	1
06:58	1
06:58	1
06:59	1
06:59	1
06:59	0
06:59	1
06:59	0
07:00	0
07:00	0
07:00	2
07:00	0
07:00	1
07:01	3
07:01	1
07:01	0
07:01	1
07:01	1
07:02	0
07:02	1
07:02	1
07:02	1
07:02	1
07:03	1
07:03	2
07:03	2
07:03	0
07:03	0
07:04	1
07:04	0
07:04	1
07:04	1
07:04	2
07:04	0
07:05	2
07:05	0
07:05	1
07:05	1
07:05	6
07:06	2
07:06	0
07:06	0
07:06	1
07:06	1
07:07	1
07:07	1
07:07	1
07:07	0
07:07	0
07:08	1
07:08	1
07:08	0
07:08	1
07:08	0
07:09	0
07:09	0
07:09	0
07:09	1
07:09	1
07:10	0
07:10	0
07:10	1
07:10	1
07:10	1
07:11	2
07:11	1
07:11	0
07:11	1
07:11	0
07:12	2
07:12	1
07:12	0
07:12	1
07:12	1
07:13	0
07:13	1
07:13	0
07:13	1
07:13	1
07:13	1
07:14	0
07:14	0
07:14	1
07:14	2
07:14	3
07:15	1
07:15	0
07:15	0
07:15	1
07:15	0
07:16	1
07:16	0
07:16	1
07:16	1
07:16	1
07:17	1
07:17	2
07:17	1
07:17	2
07:17	1
07:18	0
07:18	2
07:18	4
07:18	0
07:18	7
07:19	1
07:19	6
07:19	1
07:19	1
07:19	1
07:20	1
07:20	1
07:20	0
07:20	1
07:20	5
07:21	0
07:21	4
07:21	0
07:21	0
07:21	1
07:21	1
07:22	2
07:22	0
07:22	1
07:22	0
07:22	2
07:23	1
07:23	0
07:23	1
07:23	1
07:23	1
07:24	0
07:24	0
07:24	0
07:24	0
07:24	0
07:25	1
07:25	1
07:25	1
07:25	0
07:25	2
07:26	0
07:26	1
07:26	0
07:26	1
07:26	1
07:27	0
07:27	2
07:27	2
07:27	0
07:27	1
07:28	2
07:28	0
07:28	1
07:28	1
07:28	1
07:29	0
07:29	1
07:29	1
07:29	3
07:29	1
07:29	1
07:30	1
07:30	2
07:30	0
07:30	1
07:30	0
07:31	0
07:31	0
07:31	0
07:31	1
07:31	0
07:32	0
07:32	1
07:32	0
07:32	2
07:32	1
07:33	2
07:33	0
07:33	0
07:33	8
07:33	1
07:34	1
07:34	0
07:34	1
07:34	0
07:34	0
07:35	0
07:35	0
07:35	2
07:35	1
07:35	3
07:36	1
07:36	0
07:36	0
07:36	2
07:36	1
07:37	1
07:37	1
07:37	1
07:37	1
07:37	2
07:37	0
07:38	1
07:38	0
07:38	1
07:38	0
07:38	1
07:39	0
07:39	1
07:39	0
07:39	0
07:39	1
07:40	0
07:40	2
07:40	1
07:40	0
07:40	0
07:41	2
07:41	1
07:41	1
07:41	0
07:41	1
07:42	1
07:42	0
07:42	2
07:42	1
07:42	1
07:43	0
07:43	2
07:43	1
07:43	2
07:43	1
07:44	0
07:44	2
07:44	0
07:44	1
07:44	1
07:45	1
07:45	1
07:45	0
07:45	1
07:45	1
07:46	1
07:46	0
07:46	1
07:46	1
07:46	1
07:46	0
07:47	1
07:47	1
07:47	2
07:47	1
07:47	1
07:48	1
07:48	1
07:48	1
07:48	1
07:48	0
07:49	1
07:49	1
07:49	0
07:49	1
07:49	1
07:50	1
07:50	3
07:50	1
07:50	1
07:50	1
07:51	0
07:51	1
07:51	1
07:51	0
07:51	1
07:52	1
07:52	1
07:52	0
07:52	2
07:52	2
07:53	1
07:53	2
07:53	1
07:53	1
07:53	2
07:54	1
07:54	1
07:54	2
07:54	1
07:54	1
07:54	1
07:55	1
07:55	0
07:55	2
07:55	0
07:55	2
07:56	1
07:56	2
07:56	1
07:56	2
07:56	1
07:57	2
07:57	2
07:57	2
07:57	1
07:57	0
07:58	0
07:58	1
07:58	4
07:58	1
07:58	2
07:59	2
07:59	2
07:59	1
07:59	0
07:59	1
08:00	1
08:00	1
08:00	1
08:00	2
08:00	2
08:01	2
08:01	0
08:01	2
08:01	1
08:01	2
08:02	0
08:02	2
08:02	2
08:02	2
08:02	2
08:02	0
08:03	2
08:03	1
08:03	2
08:03	3
08:03	1
08:04	2
08:04	2
08:04	2
08:04	1
08:04	2
08:05	2
08:05	2
08:05	2
08:05	2
08:05	2
08:06	0
08:06	2
08:06	1
08:06	2
08:06	1
08:07	1
08:07	2
08:07	1
08:07	2
08:07	1
08:08	0
08:08	1
08:08	2
08:08	2
08:08	2
08:09	2
08:09	2
08:09	4
08:09	0
08:09	2
08:10	1
08:10	2
08:10	2
08:10	2
08:10	2
08:11	2
08:11	1
08:11	1
08:11	2
08:11	1
08:11	1
08:12	0
08:12	1
08:12	2
08:12	2
08:12	2
08:13	2
08:13	3
08:13	2
08:13	2
08:13	2
08:14	1
08:14	2
08:14	2
08:14	1
08:14	1
08:15	1
08:15	1
08:15	1
08:15	1
08:15	1
08:16	1
08:16	2
08:16	1
08:16	1
08:16	2
08:17	1
08:17	1
08:17	2
08:17	2
08:17	0
08:18	0
08:18	3
08:18	1
08:18	2
08:18	2
08:19	2
08:19	2
08:19	2
08:19	2
08:19	1
08:19	0
08:20	2
08:20	2
08:20	2
08:20	5
08:20	1
08:21	1
08:21	2
08:21	1
08:21	2
08:21	2
08:22	2
08:22	1
08:22	1
08:22	1
08:22	1
08:23	1
08:23	0
08:23	1
08:23	1
08:23	3
08:24	2
08:24	0
08:24	1
08:24	2
08:24	2
08:25	1
08:25	2
08:25	0
08:25	2
08:25	1
08:26	1
08:26	2
08:26	1
08:26	1
08:26	2
08:27	1
08:27	1
08:27	1
08:27	2
08:27	2
08:28	2
08:28	2
08:28	1
08:28	1
08:28	0
08:28	1
08:29	2
08:29	2
08:29	1
08:29	4
08:29	2
08:30	0
08:30	2
08:30	2
08:30	1
08:30	3
08:31	1
08:31	1
08:31	1
08:31	1
08:31	2
08:32	0
08:32	1
08:32	1
08:32	1
08:32	0
08:33	2
08:33	3
08:33	1
08:33	1
08:33	1
08:34	0
08:34	1
08:34	4
08:34	2
08:34	1
08:35	1
08:35	2
08:35	2
08:35	0
08:35	1
08:36	0
08:36	2
08:36	1
08:36	2
08:36	1
08:36	1
08:37	1
08:37	2
08:37	1
08:37	2
08:37	0
08:38	2
08:38	1
08:38	1
08:38	1
08:38	2
08:39	1
08:39	1
08:39	1
08:39	2
08:39	2
08:40	1
08:40	1
08:40	1
08:40	2
08:40	1
08:41	1
08:41	2
08:41	2
08:41	2
08:41	2
08:42	2
08:42	1
08:42	1
08:42	1
08:42	1
08:43	1
08:43	2
08:43	1
08:43	2
08:43	1
08:44	2
08:44	1
08:44	2
08:44	3
08:44	1
08:44	2
08:45	1
08:45	1
08:45	0
08:45	1
08:45	2
08:46	4
08:46	0
08:46	1
08:46	1
08:46	0
08:47	2
08:47	2
08:47	2
08:47	1
08:47	2
08:48	1
08:48	1
08:48	0
08:48	0
08:48	1
08:49	2
08:49	1
08:49	1
08:49	1
08:49	0
08:50	2
08:50	2
08:50	1
08:50	2
08:50	1
08:51	2
08:51	1
08:51	0
08:51	1
08:51	2
08:52	2
08:52	0
08:52	1
08:52	0
08:52	1
08:52	2
08:53	2
08:53	1
08:53	1
08:53	0
08:53	1
08:54	3
08:54	2
08:54	1
08:54	1
08:54	2
08:55	1
08:55	2
08:55	2
08:55	1
08:55	2
08:56	2
08:56	2
08:56	1
08:56	1
08:56	1
08:57	1
08:57	1
08:57	2
08:57	1
08:57	1
08:58	1
08:58	1
08:58	2
08:58	2
08:58	2
08:59	0
08:59	1
08:59	2
08:59	2
08:59	1
09:00	0
09:00	1
09:00	3
09:00	2
09:00	2
09:01	2
09:01	1
09:01	2
09:01	2
09:01	2
09:01	2
09:02	2
09:02	2
09:02	1
09:02	2
09:02	1
09:03	2
09:03	2
09:03	0
09:03	1
09:03	1
09:04	1
09:04	1
09:04	1
09:04	0
09:04	2
09:05	2
09:05	2
09:05	0
09:05	2
09:05	1
09:06	1
09:06	2
09:06	2
09:06	2
09:06	2
09:07	0
09:07	2
09:07	0
09:07	1
09:07	1
09:08	2
09:08	1
09:08	1
09:08	1
09:08	2
09:09	0
09:09	2
09:09	0
09:09	2
09:09	1
09:09	3
09:10	2
09:10	2
09:10	2
09:10	1
09:10	1
09:11	2
09:11	1
09:11	1
09:11	1
09:11	1
09:12	2
09:12	2
09:12	0
09:12	1
09:12	0
09:13	1
09:13	2
09:13	0
09:13	1
09:13	1
09:14	2
09:14	1
09:14	2
09:14	1
09:14	2
09:15	1
09:15	2
09:15	1
09:15	1
09:15	2
09:16	0
09:16	2
09:16	1
09:16	1
09:16	2
09:17	2
09:17	2
09:17	2
09:17	2
09:17	2
09:17	3
09:18	2
09:18	2
09:18	1
09:18	2
09:18	1
09:19	0
09:19	1
09:19	1
09:19	1
09:19	2
09:20	2
09:20	2
09:20	1
09:20	2
09:20	1
09:21	2
09:21	0
09:21	2
09:21	1
09:21	1
09:22	2
09:22	2
09:22	2
09:22	1
09:22	1
09:23	1
09:23	1
09:23	2
09:23	2
09:23	1
09:24	1
09:24	1
09:24	1
09:24	2
09:24	1
09:25	2
09:25	1
09:25	0
09:25	2
09:25	2
09:26	1
09:26	1
09:26	1
09:26	2
09:26	1
09:26	1
09:27	2
09:27	2
09:27	1
09:27	0
09:27	2
09:28	2
09:28	1
09:28	1
09:28	1
09:28	0
09:29	2
09:29	1
09:29	2
09:29	1
09:29	0
09:30	1
09:30	4
09:30	1
09:30	2
09:30	1
09:31	1
09:31	1
09:31	2
09:31	2
09:31	2
09:32	1
09:32	2
09:32	1
09:32	1
09:32	1
09:33	2
09:33	2
09:33	2
09:33	2
09:33	1
09:34	1
09:34	3
09:34	1
09:34	0
09:34	1
09:34	3
09:35	2
09:35	0
09:35	1
09:35	0
09:35	2
09:36	2
09:36	1
09:36	3
09:36	2
09:36	2
09:37	0
09:37	1
09:37	2
09:37	1
09:37	1
09:38	1
09:38	2
09:38	1
09:38	0
09:38	1
09:39	2
09:39	1
09:39	1
09:39	1
09:39	0
09:40	2
09:40	1
09:40	3
09:40	1
09:40	1
09:41	2
09:41	1
09:41	1
09:41	1
09:41	2
09:42	2
09:42	1
09:42	1
09:42	1
09:42	1
09:43	1
09:43	1
09:43	2
09:43	3
09:43	2
09:43	3
09:44	1
09:44	3
09:44	0
09:44	1
09:44	1
09:45	1
09:45	1
09:45	1
09:45	1
09:45	1
09:46	2
09:46	0
09:46	2
09:46	2
09:46	1
09:47	2
09:47	1
09:47	2
09:47	1
09:47	1
09:48	1
09:48	0
09:48	2
09:48	2
09:48	1
09:49	1
09:49	1
09:49	0
09:49	0
09:49	1
09:50	2
09:50	1
09:50	1
09:50	1
09:50	1
09:51	1
09:51	2
09:51	3
09:51	0
09:51	1
09:51	1
09:52	2
09:52	2
09:52	4
09:52	2
09:52	0
09:53	2
09:53	1
09:53	1
09:53	1
09:53	2
09:54	0
09:54	2
09:54	1
09:54	10
09:54	1
09:55	0
09:55	0
09:55	1
09:55	0
09:55	1
09:56	1
09:56	2
09:56	3
09:56	0
09:56	2
09:57	2
09:57	0
09:57	2
09:57	2
09:57	2
09:58	1
09:58	2
09:58	0
09:58	2
09:58	0
09:59	4
09:59	3
09:59	2
09:59	2
09:59	6
09:59	2
10:00	0
10:00	2
10:00	0
10:00	1
10:00	1
10:01	2
10:01	9
10:01	2
10:01	2
10:01	2
10:02	0
10:02	2
10:02	1
10:02	1
10:02	2
10:03	2
10:03	0
10:03	2
10:03	2
10:03	1
10:04	4
10:04	0
10:04	2
10:04	7
10:04	0
10:05	3
10:05	7
10:05	2
10:05	10
10:05	2
10:06	1
10:06	2
10:06	4
10:06	2
10:06	2
10:07	1
10:07	2
10:07	2
10:07	3
10:07	2
10:08	9
10:08	1
10:08	2
10:08	1
10:08	1
10:08	2
10:09	3
10:09	2
10:09	3
10:09	3
10:09	8
10:10	2
10:10	1
10:10	2
10:10	5
10:10	2
10:11	8
10:11	2
10:11	1
10:11	1
10:11	4
10:12	2
10:12	2
10:12	2
10:12	0
10:12	2
10:13	0
10:13	7
10:13	2
10:13	2
10:13	2
10:14	7
10:14	2
10:14	3
10:14	3
10:14	4
10:15	2
10:15	0
10:15	2
10:15	0
10:15	2
10:16	3
10:16	2
10:16	2
10:16	0
10:16	1
10:16	1
10:17	2
10:17	2
10:17	2
10:17	2
10:17	1
10:18	2
10:18	4
10:18	2
10:18	0
10:18	0
10:19	1
10:19	2
10:19	4
10:19	1
10:19	4
10:20	2
10:20	1
10:20	2
10:20	2
10:20	1
10:21	1
10:21	1
10:21	1
10:21	2
10:21	1
10:22	2
10:22	2
10:22	2
10:22	6
10:22	2
10:23	0
10:23	2
10:23	1
10:23	8
10:23	6
10:24	0
10:24	0
10:24	1
10:24	3
10:24	2
10:24	0
10:25	2
10:25	1
10:25	1
10:25	1
10:25	1
10:26	1
10:26	2
10:26	2
10:26	1
10:26	1
10:27	2
10:27	2
10:27	1
10:27	1
10:27	2
10:28	0
10:28	1
10:28	1
10:28	2
10:28	0
10:29	2
10:29	1
10:29	1
10:29	1
10:29	2
10:30	1
10:30	2
10:30	1
10:30	2
10:30	1
10:31	2
10:31	2
10:31	2
10:31	2
10:31	1
10:32	1
10:32	2
10:32	2
10:32	3
10:32	2
10:33	2
10:33	1
10:33	2
10:33	1
10:33	1
10:33	0
10:34	2
10:34	2
10:34	1
10:34	1
10:34	1
10:35	2
10:35	1
10:35	0
10:35	2
10:35	2
10:36	4
10:36	1
10:36	1
10:36	2
10:36	2
10:37	3
10:37	2
10:37	2
10:37	2
10:37	2
10:38	4
10:38	1
10:38	5
10:38	2
10:38	2
10:39	2
10:39	2
10:39	2
10:39	3
